id,price,qty,quote_qty,time,is_buyer_maker,amount,open,high,low,close,volume
905447646,0.8965,250564.0,224630.626,2023-12-26 01:31:09,True,250564.0,0.8962,0.8962,0.8962,0.8965,250564.0
905456751,0.8919,2154.0,1921.1526,2023-12-26 01:41:17,True,2154.0,0.8965,0.8965,0.8965,0.8919,2154.0
905467500,0.8963,1109.0,993.9967,2023-12-26 02:06:23,False,1109.0,0.8919,0.8919,0.8919,0.8963,1109.0
905477257,0.8967,2000.0,1793.4,2023-12-26 02:35:28,True,2000.0,0.8963,0.8963,0.8963,0.8967,2000.0
905486096,0.906,4645.0,4208.37,2023-12-26 02:52:21,True,4645.0,0.8967,0.8967,0.8967,0.906,4645.0
905492677,0.9028,1108.0,1000.3024,2023-12-26 03:02:46,False,1108.0,0.906,0.906,0.906,0.9028,1108.0
905501196,0.9151,14931.0,13663.3581,2023-12-26 03:13:01,True,14931.0,0.9028,0.9028,0.9028,0.9151,14931.0
905511600,0.9178,2978.0,2733.2084,2023-12-26 03:20:16,True,2978.0,0.9151,0.9151,0.9151,0.9178,2978.0
905519154,0.9201,2828.0,2602.0428,2023-12-26 03:26:08,True,2828.0,0.9178,0.9178,0.9178,0.9201,2828.0
905527983,0.925,513.0,474.525,2023-12-26 03:34:43,False,513.0,0.9201,0.9201,0.9201,0.925,513.0
905535467,0.9144,1404.0,1283.8176,2023-12-26 03:38:00,True,1404.0,0.925,0.925,0.925,0.9144,1404.0
905542742,0.9137,1778.0,1624.5586,2023-12-26 03:44:55,False,1778.0,0.9144,0.9144,0.9144,0.9137,1778.0
905549740,0.9197,1577.0,1450.3669,2023-12-26 03:51:50,False,1577.0,0.9137,0.9137,0.9137,0.9197,1577.0
905556927,0.9165,8181.0,7497.8865,2023-12-26 04:00:26,True,8181.0,0.9197,0.9197,0.9197,0.9165,8181.0
905567516,0.9114,1097.0,999.8058,2023-12-26 04:19:42,True,1097.0,0.9165,0.9165,0.9165,0.9114,1097.0
905577908,0.9095,1096.0,996.812,2023-12-26 04:45:02,True,1096.0,0.9114,0.9114,0.9114,0.9095,1096.0
905586609,0.9047,5388.0,4874.5236,2023-12-26 05:08:34,True,5388.0,0.9095,0.9095,0.9095,0.9047,5388.0
905593344,0.9023,2301.0,2076.1923,2023-12-26 05:14:33,False,2301.0,0.9047,0.9047,0.9047,0.9023,2301.0
905600829,0.8962,8368.0,7499.4016,2023-12-26 05:21:44,False,8368.0,0.9023,0.9023,0.9023,0.8962,8368.0
905607593,0.8958,1901.0,1702.9158,2023-12-26 05:27:23,False,1901.0,0.8962,0.8962,0.8962,0.8958,1901.0
905614604,0.8894,1710.0,1520.874,2023-12-26 05:31:20,True,1710.0,0.8958,0.8958,0.8958,0.8894,1710.0
905622290,0.886,6254.0,5541.044,2023-12-26 05:32:34,True,6254.0,0.8894,0.8894,0.8894,0.886,6254.0
905629589,0.8831,921.0,813.3351,2023-12-26 05:34:02,True,921.0,0.886,0.886,0.886,0.8831,921.0
905638007,0.8785,2000.0,1757.0,2023-12-26 05:35:27,True,2000.0,0.8831,0.8831,0.8831,0.8785,2000.0
905646979,0.8766,2836.0,2486.0376,2023-12-26 05:35:54,False,2836.0,0.8785,0.8785,0.8785,0.8766,2836.0
905655450,0.8809,1993.0,1755.6337,2023-12-26 05:37:52,False,1993.0,0.8766,0.8766,0.8766,0.8809,1993.0
905663011,0.8806,8399.0,7396.1594,2023-12-26 05:40:06,False,8399.0,0.8809,0.8809,0.8809,0.8806,8399.0
905671505,0.8762,2110.0,1848.782,2023-12-26 05:42:26,False,2110.0,0.8806,0.8806,0.8806,0.8762,2110.0
905679885,0.8747,3944.0,3449.8168,2023-12-26 05:46:18,False,3944.0,0.8762,0.8762,0.8762,0.8747,3944.0
905688716,0.8807,8496.0,7482.4272,2023-12-26 05:51:08,True,8496.0,0.8747,0.8747,0.8747,0.8807,8496.0
905696033,0.8793,112.0,98.4816,2023-12-26 05:57:39,True,112.0,0.8807,0.8807,0.8807,0.8793,112.0
905703838,0.8723,456.0,397.7688,2023-12-26 06:01:31,False,456.0,0.8793,0.8793,0.8793,0.8723,456.0
905711078,0.869,10000.0,8690.0,2023-12-26 06:02:41,True,10000.0,0.8723,0.8723,0.8723,0.869,10000.0
905718177,0.8745,19326.0,16900.587,2023-12-26 06:04:22,False,19326.0,0.869,0.869,0.869,0.8745,19326.0
905726131,0.8742,1611.0,1408.3362,2023-12-26 06:11:08,False,1611.0,0.8745,0.8745,0.8745,0.8742,1611.0
905735188,0.8792,2273.0,1998.4216,2023-12-26 06:18:34,True,2273.0,0.8742,0.8742,0.8742,0.8792,2273.0
905744038,0.8764,541.0,474.1324,2023-12-26 06:30:29,True,541.0,0.8792,0.8792,0.8792,0.8764,541.0
905750230,0.876,11406.0,9991.656,2023-12-26 06:40:00,True,11406.0,0.8764,0.8764,0.8764,0.876,11406.0
905757999,0.8749,2361.0,2065.6389,2023-12-26 06:50:19,True,2361.0,0.876,0.876,0.876,0.8749,2361.0
905766193,0.8699,23016.0,20021.6184,2023-12-26 06:56:34,False,23016.0,0.8749,0.8749,0.8749,0.8699,23016.0
905772708,0.866,4757.0,4119.562,2023-12-26 06:59:39,False,4757.0,0.8699,0.8699,0.8699,0.866,4757.0
905780697,0.8649,8514.0,7363.7586,2023-12-26 07:02:04,False,8514.0,0.866,0.866,0.866,0.8649,8514.0
905790801,0.8715,2374.0,2068.941,2023-12-26 07:09:01,True,2374.0,0.8649,0.8649,0.8649,0.8715,2374.0
905798145,0.8708,5322.0,4634.3976,2023-12-26 07:18:12,False,5322.0,0.8715,0.8715,0.8715,0.8708,5322.0
905805680,0.8766,4569.0,4005.1854,2023-12-26 07:30:55,False,4569.0,0.8708,0.8708,0.8708,0.8766,4569.0
905813073,0.8721,15152.0,13214.0592,2023-12-26 07:42:28,False,15152.0,0.8766,0.8766,0.8766,0.8721,15152.0
905821136,0.8707,2362.0,2056.5934,2023-12-26 07:59:41,True,2362.0,0.8721,0.8721,0.8721,0.8707,2362.0
905829767,0.8675,570.0,494.475,2023-12-26 08:12:30,False,570.0,0.8707,0.8707,0.8707,0.8675,570.0
905838523,0.8663,1304.0,1129.6552,2023-12-26 08:21:38,False,1304.0,0.8675,0.8675,0.8675,0.8663,1304.0
905847760,0.8699,574.0,499.3226,2023-12-26 08:37:40,False,574.0,0.8663,0.8663,0.8663,0.8699,574.0
905855081,0.8727,315.0,274.9005,2023-12-26 08:49:15,True,315.0,0.8699,0.8699,0.8699,0.8727,315.0
905863967,0.8732,1402.0,1224.2264,2023-12-26 09:04:41,False,1402.0,0.8727,0.8727,0.8727,0.8732,1402.0
905874678,0.8695,315.0,273.8925,2023-12-26 09:26:37,True,315.0,0.8732,0.8732,0.8732,0.8695,315.0
905878689,0.8709,265.0,230.7885,2023-12-26 09:30:00,False,265.0,0.8695,0.8695,0.8695,0.8709,265.0
905887024,0.8705,13785.0,11999.8425,2023-12-26 09:42:41,True,13785.0,0.8709,0.8709,0.8709,0.8705,13785.0
905894229,0.8578,7584.0,6505.5552,2023-12-26 09:45:26,True,7584.0,0.8705,0.8705,0.8705,0.8578,7584.0
905902380,0.8664,266.0,230.4624,2023-12-26 09:46:15,False,266.0,0.8578,0.8578,0.8578,0.8664,266.0
905910239,0.8635,2800.0,2417.8,2023-12-26 09:48:46,True,2800.0,0.8664,0.8664,0.8664,0.8635,2800.0
905918922,0.8629,549.0,473.7321,2023-12-26 09:54:16,True,549.0,0.8635,0.8635,0.8635,0.8629,549.0
905927490,0.8665,4624.0,4006.696,2023-12-26 10:00:51,False,4624.0,0.8629,0.8629,0.8629,0.8665,4624.0
905935408,0.874,1012.0,884.488,2023-12-26 10:08:24,True,1012.0,0.8665,0.8665,0.8665,0.874,1012.0
905943894,0.8749,2000.0,1749.8,2023-12-26 10:18:15,True,2000.0,0.874,0.874,0.874,0.8749,2000.0
905953676,0.8811,1194.0,1052.0334,2023-12-26 10:28:11,False,1194.0,0.8749,0.8749,0.8749,0.8811,1194.0
905961772,0.8818,2108.0,1858.8344,2023-12-26 10:36:05,True,2108.0,0.8811,0.8811,0.8811,0.8818,2108.0
905969805,0.8812,6171.0,5437.8852,2023-12-26 10:47:48,False,6171.0,0.8818,0.8818,0.8818,0.8812,6171.0
905978226,0.8817,22648.0,19968.7416,2023-12-26 10:59:50,True,22648.0,0.8812,0.8812,0.8812,0.8817,22648.0
905985734,0.8792,1138.0,1000.5296,2023-12-26 11:07:35,False,1138.0,0.8817,0.8817,0.8817,0.8792,1138.0
905996198,0.882,4713.0,4156.866,2023-12-26 11:32:30,True,4713.0,0.8792,0.8792,0.8792,0.882,4713.0
906003557,0.8874,4896.0,4344.7104,2023-12-26 11:44:14,False,4896.0,0.882,0.882,0.882,0.8874,4896.0
906011945,0.8862,1679.0,1487.9298,2023-12-26 11:50:11,False,1679.0,0.8874,0.8874,0.8874,0.8862,1679.0
906021132,0.8896,4450.0,3958.72,2023-12-26 12:03:38,True,4450.0,0.8862,0.8862,0.8862,0.8896,4450.0
906031208,0.8907,26127.0,23271.3189,2023-12-26 12:21:58,False,26127.0,0.8896,0.8896,0.8896,0.8907,26127.0
906041781,0.8908,1122.0,999.4776,2023-12-26 12:39:47,True,1122.0,0.8907,0.8907,0.8907,0.8908,1122.0
906049706,0.8932,14880.0,13290.816,2023-12-26 12:52:10,True,14880.0,0.8908,0.8908,0.8908,0.8932,14880.0
906057870,0.8952,1050.0,939.96,2023-12-26 13:08:16,False,1050.0,0.8932,0.8932,0.8932,0.8952,1050.0
906066905,0.8908,782.0,696.6056,2023-12-26 13:23:13,True,782.0,0.8952,0.8952,0.8952,0.8908,782.0
906077081,0.8942,1633.0,1460.2286,2023-12-26 13:39:12,False,1633.0,0.8908,0.8908,0.8908,0.8942,1633.0
906086547,0.8997,322.0,289.7034,2023-12-26 13:47:24,False,322.0,0.8942,0.8942,0.8942,0.8997,322.0
906092130,0.8979,11137.0,9999.9123,2023-12-26 13:52:21,True,11137.0,0.8997,0.8997,0.8997,0.8979,11137.0
906101136,0.8916,2330.0,2077.428,2023-12-26 14:04:36,True,2330.0,0.8979,0.8979,0.8979,0.8916,2330.0
906110265,0.8955,886.0,793.413,2023-12-26 14:12:59,False,886.0,0.8916,0.8916,0.8916,0.8955,886.0
906114728,0.8913,10697.0,9534.2361,2023-12-26 14:16:35,False,10697.0,0.8955,0.8955,0.8955,0.8913,10697.0
906119138,0.8916,657714.0,586417.8024,2023-12-26 14:21:04,True,657714.0,0.8913,0.8913,0.8913,0.8916,657714.0
906128368,0.8999,1360.0,1223.864,2023-12-26 14:32:16,False,1360.0,0.8916,0.8916,0.8916,0.8999,1360.0
906137332,0.9001,2042.0,1838.0042,2023-12-26 14:42:22,True,2042.0,0.8999,0.8999,0.8999,0.9001,2042.0
906148182,0.8938,316.0,282.4408,2023-12-26 14:59:19,False,316.0,0.9001,0.9001,0.9001,0.8938,316.0
906156506,0.8903,1671.0,1487.6913,2023-12-26 15:08:09,True,1671.0,0.8938,0.8938,0.8938,0.8903,1671.0
906164527,0.8825,600.0,529.5,2023-12-26 15:14:28,True,600.0,0.8903,0.8903,0.8903,0.8825,600.0
906172778,0.89,1338.0,1190.82,2023-12-26 15:18:31,False,1338.0,0.8825,0.8825,0.8825,0.89,1338.0
906181144,0.8993,20413.0,18357.4109,2023-12-26 15:25:17,False,20413.0,0.89,0.89,0.89,0.8993,20413.0
906188666,0.9032,32873.0,29690.8936,2023-12-26 15:28:19,True,32873.0,0.8993,0.8993,0.8993,0.9032,32873.0
906196298,0.9058,5986.0,5422.1188,2023-12-26 15:31:50,False,5986.0,0.9032,0.9032,0.9032,0.9058,5986.0
906202446,0.9119,6377.0,5815.1863,2023-12-26 15:32:20,False,6377.0,0.9058,0.9058,0.9058,0.9119,6377.0
906209051,0.9128,3025.0,2761.22,2023-12-26 15:34:26,True,3025.0,0.9119,0.9119,0.9119,0.9128,3025.0
906216523,0.9138,2140.0,1955.532,2023-12-26 15:37:04,False,2140.0,0.9128,0.9128,0.9128,0.9138,2140.0
906222474,0.9143,12407.0,11343.7201,2023-12-26 15:40:35,False,12407.0,0.9138,0.9138,0.9138,0.9143,12407.0
906229420,0.9096,315.0,286.524,2023-12-26 15:44:29,False,315.0,0.9143,0.9143,0.9143,0.9096,315.0
906237906,0.903,13290.0,12000.87,2023-12-26 15:48:32,True,13290.0,0.9096,0.9096,0.9096,0.903,13290.0
906245824,0.8986,3990.0,3585.414,2023-12-26 15:51:51,True,3990.0,0.903,0.903,0.903,0.8986,3990.0
906253837,0.8966,917.0,822.1822,2023-12-26 15:53:07,True,917.0,0.8986,0.8986,0.8986,0.8966,917.0
906261797,0.8965,4162.0,3731.233,2023-12-26 15:55:23,True,4162.0,0.8966,0.8966,0.8966,0.8965,4162.0
906268551,0.9012,825.0,743.49,2023-12-26 15:57:41,False,825.0,0.8965,0.8965,0.8965,0.9012,825.0
906276390,0.908,52527.0,47694.516,2023-12-26 16:00:41,True,52527.0,0.9012,0.9012,0.9012,0.908,52527.0
906284067,0.905,1541.0,1394.605,2023-12-26 16:02:16,True,1541.0,0.908,0.908,0.908,0.905,1541.0
906290601,0.9092,13267.0,12062.3564,2023-12-26 16:03:50,False,13267.0,0.905,0.905,0.905,0.9092,13267.0
906297808,0.9136,11031.0,10077.9216,2023-12-26 16:05:40,False,11031.0,0.9092,0.9092,0.9092,0.9136,11031.0
906304987,0.9137,7845.0,7167.9765,2023-12-26 16:09:32,True,7845.0,0.9136,0.9136,0.9136,0.9137,7845.0
906311395,0.9083,964.0,875.6012,2023-12-26 16:12:40,True,964.0,0.9137,0.9137,0.9137,0.9083,964.0
906319105,0.918,381164.0,349908.552,2023-12-26 16:14:16,False,381164.0,0.9083,0.9083,0.9083,0.918,381164.0
906324608,0.9214,632.0,582.3248,2023-12-26 16:14:33,False,632.0,0.918,0.918,0.918,0.9214,632.0
906332448,0.9264,1081.0,1001.4384,2023-12-26 16:15:14,True,1081.0,0.9214,0.9214,0.9214,0.9264,1081.0
906342367,0.9246,23758.0,21966.6468,2023-12-26 16:16:11,True,23758.0,0.9264,0.9264,0.9264,0.9246,23758.0
906351418,0.93,1583.0,1472.19,2023-12-26 16:17:41,True,1583.0,0.9246,0.9246,0.9246,0.93,1583.0
906360059,0.9378,7457.0,6993.1746,2023-12-26 16:18:41,True,7457.0,0.93,0.93,0.93,0.9378,7457.0
906367738,0.9365,1590.0,1489.035,2023-12-26 16:19:30,False,1590.0,0.9378,0.9378,0.9378,0.9365,1590.0
906374936,0.9405,814.0,765.567,2023-12-26 16:20:57,True,814.0,0.9365,0.9365,0.9365,0.9405,814.0
906381956,0.9341,590.0,551.119,2023-12-26 16:21:54,False,590.0,0.9405,0.9405,0.9405,0.9341,590.0
906390163,0.939,12.0,11.268,2023-12-26 16:22:28,True,12.0,0.9341,0.9341,0.9341,0.939,12.0
906398625,0.9295,7741.0,7195.2595,2023-12-26 16:23:53,False,7741.0,0.939,0.939,0.939,0.9295,7741.0
906405934,0.9262,1574.0,1457.8388,2023-12-26 16:25:23,True,1574.0,0.9295,0.9295,0.9295,0.9262,1574.0
906413318,0.9299,911.0,847.1389,2023-12-26 16:26:14,True,911.0,0.9262,0.9262,0.9262,0.9299,911.0
906420975,0.9347,322.0,300.9734,2023-12-26 16:28:20,False,322.0,0.9299,0.9299,0.9299,0.9347,322.0
906427975,0.9435,1053.0,993.5055,2023-12-26 16:29:25,False,1053.0,0.9347,0.9347,0.9347,0.9435,1053.0
906435914,0.94,154745.0,145460.3,2023-12-26 16:31:03,False,154745.0,0.9435,0.9435,0.9435,0.94,154745.0
906441895,0.941,6140.0,5777.74,2023-12-26 16:32:24,True,6140.0,0.94,0.94,0.94,0.941,6140.0
906450155,0.9418,213.0,200.6034,2023-12-26 16:33:59,True,213.0,0.941,0.941,0.941,0.9418,213.0
906457664,0.935,1619.0,1513.765,2023-12-26 16:36:08,True,1619.0,0.9418,0.9418,0.9418,0.935,1619.0
906465750,0.9397,2000.0,1879.4,2023-12-26 16:38:54,False,2000.0,0.935,0.935,0.935,0.9397,2000.0
906472277,0.939,6081.0,5710.059,2023-12-26 16:40:10,True,6081.0,0.9397,0.9397,0.9397,0.939,6081.0
906479946,0.9428,935.0,881.518,2023-12-26 16:42:43,True,935.0,0.939,0.939,0.939,0.9428,935.0
906488295,0.9474,6105.0,5783.877,2023-12-26 16:44:48,False,6105.0,0.9428,0.9428,0.9428,0.9474,6105.0
906496833,0.9492,1732.0,1644.0144,2023-12-26 16:46:14,False,1732.0,0.9474,0.9474,0.9474,0.9492,1732.0
906504756,0.9512,12619.0,12003.1928,2023-12-26 16:47:47,False,12619.0,0.9492,0.9492,0.9492,0.9512,12619.0
906513178,0.9442,2000.0,1888.4,2023-12-26 16:49:01,False,2000.0,0.9512,0.9512,0.9512,0.9442,2000.0
906522052,0.9521,44170.0,42054.257,2023-12-26 16:50:50,True,44170.0,0.9442,0.9442,0.9442,0.9521,44170.0
906531293,0.9469,2000.0,1893.8,2023-12-26 16:53:12,True,2000.0,0.9521,0.9521,0.9521,0.9469,2000.0
906538626,0.945,113782.0,107523.99,2023-12-26 16:54:33,False,113782.0,0.9469,0.9469,0.9469,0.945,113782.0
906546075,0.9538,113552.0,108305.8976,2023-12-26 16:57:30,False,113552.0,0.945,0.945,0.945,0.9538,113552.0
906553850,0.9585,846.0,810.891,2023-12-26 16:57:59,True,846.0,0.9538,0.9538,0.9538,0.9585,846.0
906561225,0.9607,194.0,186.3758,2023-12-26 16:58:47,True,194.0,0.9585,0.9585,0.9585,0.9607,194.0
906568501,0.9591,45355.0,43499.9805,2023-12-26 17:00:19,False,45355.0,0.9607,0.9607,0.9607,0.9591,45355.0
906578378,0.9548,5777.0,5515.8796,2023-12-26 17:02:12,True,5777.0,0.9591,0.9591,0.9591,0.9548,5777.0
906588514,0.9527,71.0,67.6417,2023-12-26 17:03:33,False,71.0,0.9548,0.9548,0.9548,0.9527,71.0
906597550,0.9512,914.0,869.3968,2023-12-26 17:07:07,True,914.0,0.9527,0.9527,0.9527,0.9512,914.0
906605125,0.9471,41335.0,39148.3785,2023-12-26 17:08:53,True,41335.0,0.9512,0.9512,0.9512,0.9471,41335.0
906613466,0.9431,836.0,788.4316,2023-12-26 17:10:37,True,836.0,0.9471,0.9471,0.9471,0.9431,836.0
906621466,0.9515,530.0,504.295,2023-12-26 17:12:54,False,530.0,0.9431,0.9431,0.9431,0.9515,530.0
906629908,0.9532,12590.0,12000.788,2023-12-26 17:14:15,True,12590.0,0.9515,0.9515,0.9515,0.9532,12590.0
906636985,0.958,38158.0,36555.364,2023-12-26 17:15:58,False,38158.0,0.9532,0.9532,0.9532,0.958,38158.0
906646209,0.9616,580.0,557.728,2023-12-26 17:17:53,False,580.0,0.958,0.958,0.958,0.9616,580.0
906654997,0.9596,4628.0,4441.0288,2023-12-26 17:20:04,False,4628.0,0.9616,0.9616,0.9616,0.9596,4628.0
906662520,0.9537,315.0,300.4155,2023-12-26 17:21:36,True,315.0,0.9596,0.9596,0.9596,0.9537,315.0
906671395,0.947,2000.0,1894.0,2023-12-26 17:23:06,True,2000.0,0.9537,0.9537,0.9537,0.947,2000.0
906680635,0.9495,1834.0,1741.383,2023-12-26 17:24:20,True,1834.0,0.947,0.947,0.947,0.9495,1834.0
906689398,0.9492,3084.0,2927.3328,2023-12-26 17:26:20,False,3084.0,0.9495,0.9495,0.9495,0.9492,3084.0
906698141,0.946,12891.0,12194.886,2023-12-26 17:29:16,True,12891.0,0.9492,0.9492,0.9492,0.946,12891.0
906707790,0.9392,2000.0,1878.4,2023-12-26 17:31:16,True,2000.0,0.946,0.946,0.946,0.9392,2000.0
906716393,0.9352,1056.0,987.5712,2023-12-26 17:32:11,False,1056.0,0.9392,0.9392,0.9392,0.9352,1056.0
906724601,0.9365,1572.0,1472.178,2023-12-26 17:33:28,False,1572.0,0.9352,0.9352,0.9352,0.9365,1572.0
906733400,0.9316,1779.0,1657.3164,2023-12-26 17:35:49,False,1779.0,0.9365,0.9365,0.9365,0.9316,1779.0
906741635,0.9238,1868.0,1725.6584,2023-12-26 17:36:46,False,1868.0,0.9316,0.9316,0.9316,0.9238,1868.0
906749951,0.923,8554.0,7895.342,2023-12-26 17:37:20,True,8554.0,0.9238,0.9238,0.9238,0.923,8554.0
906757725,0.92,308.0,283.36,2023-12-26 17:37:54,False,308.0,0.923,0.923,0.923,0.92,308.0
906765561,0.9162,443.0,405.8766,2023-12-26 17:39:01,True,443.0,0.92,0.92,0.92,0.9162,443.0
906773407,0.9071,1100.0,997.81,2023-12-26 17:39:25,False,1100.0,0.9162,0.9162,0.9162,0.9071,1100.0
906781341,0.887,2523.0,2237.901,2023-12-26 17:39:41,True,2523.0,0.9071,0.9071,0.9071,0.887,2523.0
906789261,0.879,5580.0,4904.82,2023-12-26 17:39:55,False,5580.0,0.887,0.887,0.887,0.879,5580.0
906797735,0.9045,265.0,239.6925,2023-12-26 17:40:22,False,265.0,0.879,0.879,0.879,0.9045,265.0
906808882,0.9064,343.0,310.8952,2023-12-26 17:41:07,True,343.0,0.9045,0.9045,0.9045,0.9064,343.0
906817862,0.897,1270.0,1139.19,2023-12-26 17:41:37,False,1270.0,0.9064,0.9064,0.9064,0.897,1270.0
906826404,0.9031,1611.0,1454.8941,2023-12-26 17:42:24,False,1611.0,0.897,0.897,0.897,0.9031,1611.0
906836723,0.908,100000.0,90800.0,2023-12-26 17:43:22,True,100000.0,0.9031,0.9031,0.9031,0.908,100000.0
906845247,0.9179,1115.0,1023.4585,2023-12-26 17:44:01,True,1115.0,0.908,0.908,0.908,0.9179,1115.0
906853877,0.9229,13003.0,12000.4687,2023-12-26 17:44:38,True,13003.0,0.9179,0.9179,0.9179,0.9229,13003.0
906861874,0.9246,2769.0,2560.2174,2023-12-26 17:45:41,False,2769.0,0.9229,0.9229,0.9229,0.9246,2769.0
906870052,0.9196,554.0,509.4584,2023-12-26 17:46:33,False,554.0,0.9246,0.9246,0.9246,0.9196,554.0
906878260,0.9171,2939.0,2695.3569,2023-12-26 17:47:21,False,2939.0,0.9196,0.9196,0.9196,0.9171,2939.0
906887080,0.9188,905.0,831.514,2023-12-26 17:48:43,True,905.0,0.9171,0.9171,0.9171,0.9188,905.0
906896482,0.9197,1945.0,1788.8165,2023-12-26 17:50:42,True,1945.0,0.9188,0.9188,0.9188,0.9197,1945.0
906906075,0.911,2435.0,2218.285,2023-12-26 17:52:25,False,2435.0,0.9197,0.9197,0.9197,0.911,2435.0
906913667,0.9172,9564.0,8772.1008,2023-12-26 17:53:40,False,9564.0,0.911,0.911,0.911,0.9172,9564.0
906922885,0.9212,71.0,65.4052,2023-12-26 17:56:05,False,71.0,0.9172,0.9172,0.9172,0.9212,71.0
906932526,0.9282,2000.0,1856.4,2023-12-26 17:57:51,True,2000.0,0.9212,0.9212,0.9212,0.9282,2000.0
906942727,0.9318,1077.0,1003.5486,2023-12-26 17:59:16,False,1077.0,0.9282,0.9282,0.9282,0.9318,1077.0
906953684,0.9319,1050.0,978.495,2023-12-26 18:01:44,False,1050.0,0.9318,0.9318,0.9318,0.9319,1050.0
906965031,0.9388,1038.0,974.4744,2023-12-26 18:03:16,True,1038.0,0.9319,0.9319,0.9319,0.9388,1038.0
906973859,0.9379,7093.0,6652.5247,2023-12-26 18:04:48,False,7093.0,0.9388,0.9388,0.9388,0.9379,7093.0
906981985,0.9335,315.0,294.0525,2023-12-26 18:06:12,True,315.0,0.9379,0.9379,0.9379,0.9335,315.0
906991540,0.9432,5484.0,5172.5088,2023-12-26 18:07:43,False,5484.0,0.9335,0.9335,0.9335,0.9432,5484.0
907000202,0.9471,315.0,298.3365,2023-12-26 18:08:59,True,315.0,0.9432,0.9432,0.9432,0.9471,315.0
907009954,0.9426,2854.0,2690.1804,2023-12-26 18:10:37,True,2854.0,0.9471,0.9471,0.9471,0.9426,2854.0
907019288,0.9378,1109.0,1040.0202,2023-12-26 18:12:21,True,1109.0,0.9426,0.9426,0.9426,0.9378,1109.0
907028495,0.9344,15000.0,14016.0,2023-12-26 18:13:45,True,15000.0,0.9378,0.9378,0.9378,0.9344,15000.0
907037211,0.9406,3100.0,2915.86,2023-12-26 18:15:42,False,3100.0,0.9344,0.9344,0.9344,0.9406,3100.0
907045379,0.939,37.0,34.743,2023-12-26 18:17:25,False,37.0,0.9406,0.9406,0.9406,0.939,37.0
907054542,0.9307,10654.0,9915.6778,2023-12-26 18:19:32,True,10654.0,0.939,0.939,0.939,0.9307,10654.0
907063805,0.9299,6908.0,6423.7492,2023-12-26 18:21:40,True,6908.0,0.9307,0.9307,0.9307,0.9299,6908.0
907073185,0.9264,1080.0,1000.512,2023-12-26 18:23:22,False,1080.0,0.9299,0.9299,0.9299,0.9264,1080.0
907082361,0.9279,4905.0,4551.3495,2023-12-26 18:25:49,False,4905.0,0.9264,0.9264,0.9264,0.9279,4905.0
907092423,0.9215,2000.0,1843.0,2023-12-26 18:29:01,True,2000.0,0.9279,0.9279,0.9279,0.9215,2000.0
907101139,0.9217,2122.0,1955.8474,2023-12-26 18:31:06,True,2122.0,0.9215,0.9215,0.9215,0.9217,2122.0
907109927,0.9187,1157.0,1062.9359,2023-12-26 18:33:03,False,1157.0,0.9217,0.9217,0.9217,0.9187,1157.0
907119753,0.9236,5484.0,5065.0224,2023-12-26 18:35:43,True,5484.0,0.9187,0.9187,0.9187,0.9236,5484.0
907129256,0.9215,376.0,346.484,2023-12-26 18:40:13,False,376.0,0.9236,0.9236,0.9236,0.9215,376.0
907139241,0.9316,5476.0,5101.4416,2023-12-26 18:45:06,True,5476.0,0.9215,0.9215,0.9215,0.9316,5476.0
907148950,0.9321,1223.0,1139.9583,2023-12-26 18:48:53,True,1223.0,0.9316,0.9316,0.9316,0.9321,1223.0
907159157,0.9404,1108.0,1041.9632,2023-12-26 18:53:33,False,1108.0,0.9321,0.9321,0.9321,0.9404,1108.0
907168777,0.9442,194.0,183.1748,2023-12-26 18:57:20,False,194.0,0.9404,0.9404,0.9404,0.9442,194.0
907178530,0.9436,5779.0,5453.0644,2023-12-26 19:01:02,False,5779.0,0.9442,0.9442,0.9442,0.9436,5779.0
907187501,0.9423,1109.0,1045.0107,2023-12-26 19:03:44,True,1109.0,0.9436,0.9436,0.9436,0.9423,1109.0
907196851,0.9488,1088.0,1032.2944,2023-12-26 19:07:27,False,1088.0,0.9423,0.9423,0.9423,0.9488,1088.0
907207353,0.953,5789.0,5516.917,2023-12-26 19:10:38,True,5789.0,0.9488,0.9488,0.9488,0.953,5789.0
907216900,0.9511,94327.0,89714.4097,2023-12-26 19:15:03,True,94327.0,0.953,0.953,0.953,0.9511,94327.0
907225936,0.9543,2000.0,1908.6,2023-12-26 19:18:44,True,2000.0,0.9511,0.9511,0.9511,0.9543,2000.0
907236117,0.9598,127.0,121.8946,2023-12-26 19:21:48,False,127.0,0.9543,0.9543,0.9543,0.9598,127.0
907244206,0.9568,333.0,318.6144,2023-12-26 19:25:26,True,333.0,0.9598,0.9598,0.9598,0.9568,333.0
907253028,0.95,405.0,384.75,2023-12-26 19:28:05,False,405.0,0.9568,0.9568,0.9568,0.95,405.0
907261185,0.9621,749.0,720.6129,2023-12-26 19:30:09,False,749.0,0.95,0.95,0.95,0.9621,749.0
907269692,0.9537,14056.0,13405.2072,2023-12-26 19:32:10,True,14056.0,0.9621,0.9621,0.9621,0.9537,14056.0
907278574,0.9549,20934.0,19989.8766,2023-12-26 19:35:50,False,20934.0,0.9537,0.9537,0.9537,0.9549,20934.0
907288272,0.9499,446.0,423.6554,2023-12-26 19:40:11,True,446.0,0.9549,0.9549,0.9549,0.9499,446.0
907296623,0.9515,1132.0,1077.098,2023-12-26 19:43:40,False,1132.0,0.9499,0.9499,0.9499,0.9515,1132.0
